,word,vowels_amount,penultimate_word_ending,antepenultimate_word_ending,index
13804,METSKER,2,0,0,1
10712,METTLEN,2,0,0,1
2086,METTLER,2,0,0,1
37903,METZER,2,0,0,1
7181,METZKER,2,0,0,1
9263,METZLER,2,0,0,1
31827,MEURER,2,0,0,1
11441,MEUSER,2,0,0,1
29563,MEYER,2,0,0,1
42375,MEYERS,2,0,0,1
20168,MEYO,2,0,0,1
21200,MEZA,2,0,0,1
308,MEZEY,2,0,0,1
28457,MEZO,2,0,0,1
24662,MEZZO,2,0,0,1
31218,MIA,2,0,0,1
9521,MICAH,2,0,0,1
3374,MICHAELS,2,0,0,1
39521,MICHALS,2,0,0,1
8163,MICHELL,2,0,0,1
44740,MICHIE,2,0,0,1
32219,MICHIELS,2,0,0,1
2798,MICHON,2,0,0,1
11833,MICKA,2,0,0,1
42975,MICKELS,2,0,0,1
17371,MICKEY,2,0,0,1
21379,MICKIE,2,0,0,1
2947,MICKISH,2,0,0,1
4340,MICKLE,2,0,0,1
28719,MICKLES,2,0,0,1
24065,MICKLEY,2,0,0,1
49603,MICKY,2,0,0,1
23348,MICOM,2,0,0,1
35973,MICRO,2,0,0,1
23277,MICROBES,2,0,0,1
12423,MICRON,2,0,0,1
35741,MICRONS,2,0,0,1
47771,MIDCAP,2,0,0,1
21011,MIDCON,2,0,0,1
44328,MIDDAUGH,2,0,0,1
25230,MIDDAY,2,0,0,1
12918,MIDFLIGHT,2,0,0,1
25882,MIDGES,2,0,0,1
46184,MIDGET,2,0,0,1
30451,MIDGETS,2,0,0,1
37495,MIDGETT,2,0,0,1
10746,MIDGLEY,2,0,0,1
17415,MIDI,2,0,0,1
25752,MIDKIFF,2,0,0,1
5270,MIDLANDS,2,0,0,1
3129,MIDLER,2,0,0,1
25637,MIDLIFE,2,0,0,1
14582,MIDNIGHT,2,0,0,1
47281,MIDPAC,2,0,0,1
6637,MIDPOINT,2,0,0,1
14989,MIDRANGE,2,0,0,1
33082,MIDSIZE,2,0,0,1
11080,MIDSTREAM,2,0,0,1
10438,MIDTERM,2,0,0,1
3288,MIDWIFE,2,0,0,1
6731,MIDWIVES,2,0,0,1
44725,MIELKE,2,0,0,1
14201,MIENO,2,0,0,1
38927,MIERA,2,0,0,1
32159,MIERS,2,0,0,1
9775,MIERT,2,0,0,1
45256,MIESKE,2,0,0,1
30346,MIFFLIN,2,0,0,1
29971,MIFSUD,2,0,0,1
29547,MIGDAL,2,0,0,1
708,MIGENT,2,0,0,1
21389,MIGGINS,2,0,0,1
19864,MIGLIN,2,0,0,1
16498,MIGNON,2,0,0,1
8196,MIGNONS,2,0,0,1
7209,MIGRATE,2,0,0,1
24016,MIGRATES,2,0,0,1
12913,MIGUES,2,0,0,1
19083,MIHOK,2,0,0,1
8195,MIKA,2,0,0,1
23953,MIKAL,2,0,0,1
43476,MIKEL,2,0,0,1
11677,MIKESH,2,0,0,1
12058,MIKEY,2,0,0,1
15101,MIKLES,2,0,0,1
30539,MIKLOS,2,0,0,1
44401,MIKO,2,0,0,1
9434,MIKOS,2,0,0,1
23453,MIKUS,2,0,0,1
20746,MIKVA,2,0,0,1
4797,MILAM,2,0,0,1
25838,MILBANK,2,0,0,1
46088,MILBERG,2,0,0,1
32626,MILBRANDT,2,0,0,1
23164,MILBURN,2,0,0,1
34850,MILDEST,2,0,0,1
28051,MILDEW,2,0,0,1
13494,MILDEWS,2,0,0,1
12655,MILDLY,2,0,0,1
13433,MILEM,2,0,0,1
48703,MILESTONE,2,0,0,1
34766,MILESTONES,2,0,0,1
3844,MILEY,2,0,0,1
22422,MILHOUS,2,0,0,1
28359,MILKENS,2,0,0,1
46933,MILKING,2,0,0,1
36005,MILKWEED,2,0,0,1
44841,MILKY,2,0,0,1
21388,MILLAGE,2,0,0,1
21461,MILLARD,2,0,0,1
15773,MILLAU,2,0,0,1
14548,MILLBANK,2,0,0,1
49960,MILLBURN,2,0,0,1
4409,MILLEN,2,0,0,1
38294,MILLERS,2,0,0,1
48462,MILLET,2,0,0,1
21019,MILLETS,2,0,0,1
33530,MILLETT,2,0,0,1
24890,MILLEY,2,0,0,1
1498,MILLI,2,0,0,1
24597,MILLIE,2,0,0,1
40015,MILLION,2,0,0,1
11522,MILLIONTH,2,0,0,1
4188,MILLIS,2,0,0,1
6946,MILLMAN,2,0,0,1
7506,MILLNER,2,0,0,1
45327,MILLON,2,0,0,1
36660,MILLOY,2,0,0,1
24673,MILLSAP,2,0,0,1
39225,MILLSAPS,2,0,0,1
8146,MILLSTEIN,2,0,0,1
37737,MILNER,2,0,0,1
34397,MILO,2,0,0,1
1556,MILROY,2,0,0,1
42870,MILSON,2,0,0,1
31688,MILTIE,2,0,0,1
40747,MILUM,2,0,0,1
1150,MIMICKED,2,0,0,1
23743,MIMIS,2,0,0,1
8475,MIMNAUGH,2,0,0,1
2749,MINA,2,0,0,1
42210,MINAR,2,0,0,1
43406,MINCEMEAT,2,0,0,1
47637,MINCER,2,0,0,1
23373,MINCES,2,0,0,1
19283,MINCHEY,2,0,0,1
62,MINCHIN,2,0,0,1
17899,MINCING,2,0,0,1
46576,MINCKLER,2,0,0,1
39252,MINCY,2,0,0,1
5350,MINDA,2,0,0,1
30188,MINDER,2,0,0,1
26217,MINDING,2,0,0,1
8766,MINDLESS,2,0,0,1
29684,MINDLIN,2,0,0,1
49249,MINDSETS,2,0,0,1
6910,MINDY,2,0,0,1
4966,MINEHART,2,0,0,1
2505,MINERD,2,0,0,1
7065,MINERS,2,0,0,1
15883,MINET,2,0,0,1
6295,MINGLED,2,0,0,1
26720,MINGO,2,0,0,1
21683,MINGUN,2,0,0,1
48601,MINGUS,2,0,0,1
9262,MINICH,2,0,0,1
7450,MINIONS,2,0,0,1
2823,MINIS,2,0,0,1
30187,MINISH,2,0,0,1
12139,MINKEL,2,0,0,1
915,MINKLER,2,0,0,1
19178,MINKOFF,2,0,0,1
35744,MINKOW,2,0,0,1
31956,MINNA,2,0,0,1
10993,MINNICH,2,0,0,1
49992,MINNICK,2,0,0,1
37664,MINNIE,2,0,0,1
16134,MINNIG,2,0,0,1
30775,MINNIS,2,0,0,1
44688,MINNIX,2,0,0,1
47858,MINNY,2,0,0,1
963,MINOT,2,0,0,1
5326,MINOW,2,0,0,1
14482,MINSHALL,2,0,0,1
35481,MINSHEW,2,0,0,1
14185,MINSKOFF,2,0,0,1
12712,MINSTER,2,0,0,1
18527,MINTED,2,0,0,1
30063,MINTING,2,0,0,1
5736,MINUS,2,0,0,1
36763,MINUTE,2,0,0,1
28672,MIOT,2,0,0,1
39666,MIRAK,2,0,0,1
27871,MIRICK,2,0,0,1
2008,MIRKIN,2,0,0,1
19932,MIRO,2,0,0,1
4710,MIRROR,2,0,0,1
35927,MIRRORED,2,0,0,1
40060,MIRRORS,2,0,0,1
41035,MIRSAD,2,0,0,1
46732,MIRTLE,2,0,0,1
18876,MIRZA,2,0,0,1
34185,MISCHA,2,0,0,1
13022,MISEK,2,0,0,1
9638,MISERS,2,0,0,1
42513,MISES,2,0,0,1
34022,MISHA,2,0,0,1
20608,MISHAPS,2,0,0,1
26108,MISHLER,2,0,0,1
29635,MISHOE,2,0,0,1
47002,MISHRA,2,0,0,1
15767,MISKA,2,0,0,1
20503,MISKELL,2,0,0,1
49814,MISKO,2,0,0,1
30774,MISSEL,2,0,0,1
1218,MISSES,2,0,0,1
13457,MISSETT,2,0,0,1
39232,MISSION,2,0,0,1
28474,MISSIVE,2,0,0,1
44566,MISSLER,2,0,0,1
39187,MISSUS,2,0,0,1
10816,MISSY,2,0,0,1
1536,MISTER,2,0,0,1
22539,MISTERS,2,0,0,1
17620,MISTLER,2,0,0,1
18722,MISTRAL,2,0,0,1
3254,MISTRESS,2,0,0,1
39075,MISTRY,2,0,0,1
34657,MISTY,2,0,0,1
6875,MITCHEL,2,0,0,1
41009,MITCHUM,2,0,0,1
40561,MITEK,2,0,0,1
25710,MITEL,2,0,0,1
33780,MITHUN,2,0,0,1
8348,MITMAN,2,0,0,1
3829,MITRA,2,0,0,1
48572,MITRO,2,0,0,1
23669,MITTAN,2,0,0,1
21946,MITTEN,2,0,0,1
13366,MITTENS,2,0,0,1
17767,MITTMAN,2,0,0,1
49971,MITTON,2,0,0,1
3074,MITZEL,2,0,0,1
27420,MITZI,2,0,0,1
49565,MITZNER,2,0,0,1
11372,MIXERS,2,0,0,1
11984,MIXES,2,0,0,1
6770,MIXING,2,0,0,1
16967,MIXNER,2,0,0,1
29483,MIXON,2,0,0,1
345,MIXTURE,2,0,0,1
7067,MIZAR,2,0,0,1
47956,MIZEL,2,0,0,1
36938,MIZER,2,0,0,1
40517,MIZNER,2,0,0,1
19952,MLADIC,2,0,0,1
30379,MLOTOK,2,0,0,1
32155,MNOOKIN,2,0,0,1
15936,MOAB,2,0,0,1
7355,MOAMI,2,0,0,1
8722,MOANING,2,0,0,1
27304,MOBIL,2,0,0,1
39342,MOBILE,2,0,0,1
32796,MOBILES,2,0,0,1
26946,MOBSTERS,2,0,0,1
39656,MOBY,2,0,0,1
8715,MOCA,2,0,0,1
45867,MOCHA,2,0,0,1
30222,MOCHAS,2,0,0,1
1620,MOCHEL,2,0,0,1
41192,MOCKING,2,0,0,1
22693,MOCKLER,2,0,0,1
47661,MODAL,2,0,0,1
4815,MODED,2,0,0,1
20970,MODEL,2,0,0,1
20760,MODELED,2,0,0,1
16355,MODEN,2,0,0,1
11415,MODERNS,2,0,0,1
24796,MODEST,2,0,0,1
29384,MODGLIN,2,0,0,1
42221,MODI,2,0,0,1
31690,MODY,2,0,0,1
21332,MOECKEL,2,0,0,1
47321,MOEHLE,2,0,0,1
1211,MOEHRING,2,0,0,1
47725,MOELLER,2,0,0,1
19847,MOERTEL,2,0,0,1
291,MOESSNER,2,0,0,1
46103,MOET,2,0,0,1
12633,MOFFATT,2,0,0,1
19075,MOFFET,2,0,0,1
28364,MOFFORD,2,0,0,1
32063,MOFIELD,2,0,0,1
27243,MOGA,2,0,0,1
47261,MOGAN,2,0,0,1
4922,MOGEL,2,0,0,1
28515,MOGER,2,0,0,1
13139,MOGLE,2,0,0,1
40969,MOGUL,2,0,0,1
33541,MOGULS,2,0,0,1
17673,MOHAIR,2,0,0,1
29393,MOHAN,2,0,0,1
31085,MOHAR,2,0,0,1
29841,MOHAWK,2,0,0,1
19004,MOHEL,2,0,0,1
44422,MOHLER,2,0,0,1
40589,MOHLMAN,2,0,0,1
11353,MOHNEY,2,0,0,1
10916,MOHRING,2,0,0,1
42957,MOHRMAN,2,0,0,1
46222,MOHRMANN,2,0,0,1
12249,MOINA,2,0,0,1
28064,MOIRA,2,0,0,1
3910,MOISHE,2,0,0,1
40521,MOISI,2,0,0,1
7682,MOISTENED,2,0,0,1
25351,MOISTURE,2,0,0,1
38122,MOKA,2,0,0,1
24639,MOLA,2,0,0,1
26595,MOLCHAN,2,0,0,1
3219,MOLDED,2,0,0,1
22705,MOLDEN,2,0,0,1
32028,MOLDINGS,2,0,0,1
49856,MOLDY,2,0,0,1
35521,MOLESWORTH,2,0,0,1
18514,MOLIN,2,0,0,1
3526,MOLLER,2,0,0,1
7335,MOLLET,2,0,0,1
47330,MOLLETT,2,0,0,1
7458,MOLLO,2,0,0,1
13842,MOLLOY,2,0,0,1
28854,MOLLUSKS,2,0,0,1
4967,MOLLY,2,0,0,1
45578,MOLNAR,2,0,0,1
24996,MOLNER,2,0,0,1
30269,MOLOCK,2,0,0,1
48690,MOLPUS,2,0,0,1
29212,MOLSON,2,0,0,1
41435,MOLTEN,2,0,0,1
5467,MOLTER,2,0,0,1
49875,MOLTING,2,0,0,1
38255,MOLY,2,0,0,1
44872,MOLZAHN,2,0,0,1
18132,MOMA,2,0,0,1
21901,MOMAN,2,0,0,1
36713,MOMENTS,2,0,0,1
2652,MOMMA,2,0,0,1
2472,MOMMENS,2,0,0,1
16247,MOMMIES,2,0,0,1
49146,MOMMY,2,0,0,1
7077,MONAD,2,0,0,1
28336,MONARCH,2,0,0,1
29132,MONARCHS,2,0,0,1
44703,MONCA,2,0,0,1
16030,MONCRIEF,2,0,0,1
23291,MONCUR,2,0,0,1
1238,MONCUS,2,0,0,1
36247,MONDA,2,0,0,1
40064,MONDALE,2,0,0,1
19222,MONDEX,2,0,0,1
33098,MONDO,2,0,0,1
30318,MONDOR,2,0,0,1
43838,MONELL,2,0,0,1
45888,MONETT,2,0,0,1
11606,MONEY,2,0,0,1
24844,MONEYED,2,0,0,1
26813,MONEYS,2,0,0,1
3452,MONGER,2,0,0,1
40640,MONGSTAD,2,0,0,1
37885,MONIES,2,0,0,1
7462,MONIZ,2,0,0,1
40861,MONJE,2,0,0,1
199,MONMOUTH,2,0,0,1
21103,MONNIG,2,0,0,1
42501,MONNIN,2,0,0,1
25412,MONRO,2,0,0,1
37310,MONROY,2,0,0,1
18115,MONSEN,2,0,0,1
20591,MONSKY,2,0,0,1
35563,MONSON,2,0,0,1
11162,MONTES,2,0,0,1
15016,MONTFORT,2,0,0,1
33409,MONTIE,2,0,0,1
11329,MONTOOTH,2,0,0,1
44796,MONTROSS,2,0,0,1
43549,MONTROY,2,0,0,1
24169,MONTVILLE,2,0,0,1
44852,MONTY,2,0,0,1
42268,MONUS,2,0,0,1
31439,MONZERT,2,0,0,1
30449,MONZO,2,0,0,1
44937,MOODIE,2,0,0,1
12336,MOOERS,2,0,0,1
48961,MOOMAW,2,0,0,1
46912,MOONBEAM,2,0,0,1
34588,MOONBEAMS,2,0,0,1
6056,MOONEY,2,0,0,1
47782,MOONIES,2,0,0,1
24919,MOONSHINE,2,0,0,1
20679,MOONSTONE,2,0,0,1
2534,MOONSTONES,2,0,0,1
25355,MOORCO,2,0,0,1
5574,MOOREHEAD,2,0,0,1
9124,MOOREHOUSE,2,0,0,1
38107,MOORESTOWN,2,0,0,1
20147,MOORING,2,0,0,1
15041,MOORINGS,2,0,0,1
17168,MOORMAN,2,0,0,1
46993,MOOSEHEAD,2,0,0,1
46493,MOOTY,2,0,0,1
16509,MOPEDS,2,0,0,1
38365,MOPPING,2,0,0,1
37180,MORA,2,0,0,1
15871,MORAND,2,0,0,1
8480,MORANG,2,0,0,1
31910,MORANT,2,0,0,1
15137,MORASH,2,0,0,1
21370,MORBY,2,0,0,1
48006,MORDANT,2,0,0,1
34547,MORDOR,2,0,0,1
19770,MORELAND,2,0,0,1
27245,MOREN,2,0,0,1
1120,MORES,2,0,0,1
9628,MORETZ,2,0,0,1
39136,MOREY,2,0,0,1
1706,MORFIN,2,0,0,1
48875,MORGAN,2,0,0,1
23342,MORGANS,2,0,0,1
5230,MORGEN,2,0,0,1
48407,MORGUN,2,0,0,1
14450,MORING,2,0,0,1
24120,MORLAND,2,0,0,1
30038,MORMAN,2,0,0,1
37830,MORMILE,2,0,0,1
45380,MORMON,2,0,0,1
48218,MORNINGS,2,0,0,1
2935,MORO,2,0,0,1
31771,MORON,2,0,0,1
10553,MORPHIN,2,0,0,1
24526,MORPHINE,2,0,0,1
41195,MORRA,2,0,0,1
5118,MORRIE,2,0,0,1
32019,MORRIN,2,0,0,1
27956,MORRO,2,0,0,1
39651,MORROW,2,0,0,1
19172,MORRY,2,0,0,1
1550,MORSELS,2,0,0,1
13009,MORSON,2,0,0,1
9807,MORTARS,2,0,0,1
25576,MORTEM,2,0,0,1
43705,MORTEMS,2,0,0,1
45675,MORTIE,2,0,0,1
887,MORTIS,2,0,0,1
38304,MORTY,2,0,0,1
21276,MORY,2,0,0,1
28288,MOSBY,2,0,0,1
22323,MOSCO,2,0,0,1
3079,MOSCOM,2,0,0,1
28625,MOSCOW,2,0,0,1
43580,MOSELEY,2,0,0,1
16535,MOSEMAN,2,0,0,1
15056,MOSEY,2,0,0,1
30533,MOSHER,2,0,0,1
6290,MOSHOOD,2,0,0,1
4234,MOSIE,2,0,0,1
29053,MOSIER,2,0,0,1
38007,MOSKAL,2,0,0,1
38038,MOSKOW,2,0,0,1
19144,MOSKWA,2,0,0,1
37420,MOSLE,2,0,0,1
29317,MOSLEMS,2,0,0,1
20285,MOSSBURG,2,0,0,1
27837,MOSSER,2,0,0,1
44410,MOSSMAN,2,0,0,1
24458,MOSSO,2,0,0,1
28561,MOSTLY,2,0,0,1
34234,MOSTOW,2,0,0,1
40217,MOSTROM,2,0,0,1
40411,MOSUL,2,0,0,1
23395,MOTHBALL,2,0,0,1
34796,MOTHBALLS,2,0,0,1
39833,MOTI,2,0,0,1
6805,MOTILE,2,0,0,1
42447,MOTION,2,0,0,1
9424,MOTIVE,2,0,0,1
26142,MOTIVES,2,0,0,1
40403,MOTON,2,0,0,1
2922,MOTTER,2,0,0,1
34635,MOTTERN,2,0,0,1
18543,MOTTL,2,0,0,1
41209,MOTTLEY,2,0,0,1
40790,MOTTO,2,0,0,1
10664,MOTTOS,2,0,0,1
26689,MOTTRAM,2,0,0,1
19449,MOTZER,2,0,0,1
26117,MOTZKO,2,0,0,1
9758,MOUA,2,0,0,1
28970,MOULDER,2,0,0,1
43663,MOULTHROP,2,0,0,1
44779,MOULTON,2,0,0,1
38852,MOULTRIE,2,0,0,1
13122,MOUNTAINS,2,0,0,1
46853,MOUNTIES,2,0,0,1
36932,MOUNTING,2,0,0,1
19210,MOUNTJOY,2,0,0,1
25009,MOUNTLEIGH,2,0,0,1
41965,MOURER,2,0,0,1
36149,MOURNING,2,0,0,1
39819,MOUSEHOLE,2,0,0,1
1005,MOUSER,2,0,0,1
22791,MOUSETRAP,2,0,0,1
37398,MOUSSA,2,0,0,1
20305,MOUSTACHE,2,0,0,1
9763,MOUTHFUL,2,0,0,1
35873,MOUTHING,2,0,0,1
10981,MOUTHWASH,2,0,0,1
7229,MOUTHY,2,0,0,1
45778,MOUTON,2,0,0,1
5235,MOUTSE,2,0,0,1
48130,MOVEMENTS,2,0,0,1
40552,MOVERS,2,0,0,1
48177,MOVIES,2,0,0,1
42175,MOWATT,2,0,0,1
36107,MOWBRAY,2,0,0,1
3323,MOWELL,2,0,0,1
26134,MOWEN,2,0,0,1
33335,MOWERS,2,0,0,1
49934,MOWING,2,0,0,1
21843,MOWRER,2,0,0,1
32803,MOWRY,2,0,0,1
4565,MOXIE,2,0,0,1
18854,MOXLEY,2,0,0,1
8354,MOXON,2,0,0,1
5435,MOYER,2,0,0,1
33136,MOYNA,2,0,0,1
33099,MOZART,2,0,0,1
5602,MOZEE,2,0,0,1
11867,MOZLEY,2,0,0,1
24564,MPEG,2,0,0,1
26315,MR,2,0,0,1
48815,MRAZEK,2,0,0,1
24876,MROCZEK,2,0,0,1
6976,MROTEK,2,0,0,1
39281,MRS,2,0,0,1
26146,MSSRS,2,0,0,1
2550,MTEL,2,0,0,1
45392,MUCCI,2,0,0,1
43689,MUCHA,2,0,0,1
31351,MUCHMORE,2,0,0,1
42435,MUCHNICK,2,0,0,1
36961,MUCHOW,2,0,0,1
6526,MUCKLE,2,0,0,1
2691,MUCOUS,2,0,0,1
47738,MUCUS,2,0,0,1
19416,MUDDLES,2,0,0,1
5404,MUDDY,2,0,0,1
3318,MUDRICK,2,0,0,1
22438,MUDRY,2,0,0,1
34765,MUDSLIDES,2,0,0,1
28650,MUELLNER,2,0,0,1
45355,MUENCHEN,2,0,0,1
33037,MUENSTER,2,0,0,1
1818,MUETZEL,2,0,0,1
27405,MUFFIN,2,0,0,1
17061,MUFFINS,2,0,0,1
2760,MUFFLE,2,0,0,1
14373,MUFFLER,2,0,0,1
19756,MUFFLERS,2,0,0,1
20337,MUFFLEY,2,0,0,1
21993,MUFFLING,2,0,0,1
21349,MUFFY,2,0,0,1
26256,MUGAR,2,0,0,1
20557,MUGFORD,2,0,0,1
42505,MUGGERS,2,0,0,1
22321,MUGGINGS,2,0,0,1
17644,MUGU,2,0,0,1
23234,MUHA,2,0,0,1
42899,MULCARE,2,0,0,1
13011,MULCHES,2,0,0,1
3897,MULCHING,2,0,0,1
13647,MULDREW,2,0,0,1
44264,MULDROW,2,0,0,1
8527,MULFORD,2,0,0,1
21768,MULGREW,2,0,0,1
24977,MULHALL,2,0,0,1
48501,MULHERN,2,0,0,1
42588,MULHOUSE,2,0,0,1
5598,MULKERN,2,0,0,1
37253,MULLAH,2,0,0,1
2964,MULLEN,2,0,0,1
11948,MULLER,2,0,0,1
44475,MULLET,2,0,0,1
11805,MULLIN,2,0,0,1
48834,MULLINS,2,0,0,1
25657,MULLOY,2,0,0,1
34919,MULROY,2,0,0,1
44920,MUMA,2,0,0,1
23757,MUMAW,2,0,0,1
12989,MUMBLE,2,0,0,1
31789,MUMBY,2,0,0,1
3547,MUMMA,2,0,0,1
32047,MUMMIES,2,0,0,1
39430,MUMMY,2,0,0,1
28528,MUMPER,2,0,0,1
26263,MUNCHIES,2,0,0,1
46910,MUNCHING,2,0,0,1
20955,MUNCIE,2,0,0,1
26508,MUNCY,2,0,0,1
25583,MUNDELL,2,0,0,1
16831,MUNDEN,2,0,0,1
25656,MUNDI,2,0,0,1
22649,MUNDIS,2,0,0,1
35500,MUNDLOW,2,0,0,1
16995,MUNDORF,2,0,0,1
35255,MUNDY,2,0,0,1
44471,MUNFORD,2,0,0,1
46512,MUNGER,2,0,0,1
24951,MUNGIA,2,0,0,1
24164,MUNGLE,2,0,0,1
47090,MUNGO,2,0,0,1
9712,MUNI,2,0,0,1
25123,MUNICH,2,0,0,1
31488,MUNIS,2,0,0,1
31623,MUNIZ,2,0,0,1
18691,MUNKRES,2,0,0,1
1552,MUNLEY,2,0,0,1
39462,MUNNI,2,0,0,1
35318,MUNOS,2,0,0,1
1770,MUNOZ,2,0,0,1
16807,MUNSTER,2,0,0,1
13681,MUNYAN,2,0,0,1
1799,MUOLO,2,0,0,1
14565,MUPPET,2,0,0,1
36013,MUPPETS,2,0,0,1
19616,MURAL,2,0,0,1
47177,MURCHIE,2,0,0,1
12706,MURDERS,2,0,0,1
3120,MURDOCK,2,0,0,1
17420,MURDOCKS,2,0,0,1
6532,MURFIN,2,0,0,1
16524,MURIN,2,0,0,1
2475,MURINE,2,0,0,1
46149,MURKY,2,0,0,1
45594,MURMURS,2,0,0,1
14093,MURNANE,2,0,0,1
41200,MURO,2,0,0,1
41044,MURPHEY,2,0,0,1
8639,MURPHREY,2,0,0,1
10267,MURPHY,2,0,0,1
48266,MURREE,2,0,0,1
48209,MURREN,2,0,0,1
2454,MURRIE,2,0,0,1
27314,MURRILL,2,0,0,1
45657,MURROW,2,0,0,1
35959,MURRY,2,0,0,1
32675,MURTAGH,2,0,0,1
13841,MURTHA,2,0,0,1
42684,MURTHY,2,0,0,1
31298,MURTO,2,0,0,1
45855,MURTY,2,0,0,1
40309,MUSCAT,2,0,0,1
7213,MUSCLE,2,0,0,1
34459,MUSCLES,2,0,0,1
43529,MUSES,2,0,0,1
857,MUSGRAVE,2,0,0,1
166,MUSGROVE,2,0,0,1
2938,MUSHA,2,0,0,1
788,MUSHER,2,0,0,1
31524,MUSHERS,2,0,0,1
34503,MUSHROOMED,2,0,0,1
10677,MUSHROOMS,2,0,0,1
15531,MUSHY,2,0,0,1
47346,MUSICH,2,0,0,1
11613,MUSICK,2,0,0,1
45564,MUSING,2,0,0,1
41033,MUSKIE,2,0,0,1
11604,MUSKRATS,2,0,0,1
34216,MUSKY,2,0,0,1
47342,MUSLIM,2,0,0,1
11497,MUSLIMS,2,0,0,1
43452,MUSMAN,2,0,0,1
45762,MUSSO,2,0,0,1
20038,MUSSON,2,0,0,1
18120,MUSTACHE,2,0,0,1
31596,MUSTARDS,2,0,0,1
3772,MUSTERS,2,0,0,1
26417,MUSTIN,2,0,0,1
5157,MUSTO,2,0,0,1
10959,MUSTOE,2,0,0,1
19392,MUSTON,2,0,0,1
3952,MUSTY,2,0,0,1
10375,MUTANTS,2,0,0,1
413,MUTCHLER,2,0,0,1
1168,MUTI,2,0,0,1
20258,MUTING,2,0,0,1
48820,MUTSCHLER,2,0,0,1
20450,MUTTON,2,0,0,1
11594,MUTZMAN,2,0,0,1
47779,MUZAK,2,0,0,1
47964,MUZIK,2,0,0,1
11253,MUZZLES,2,0,0,1
31870,MUZZY,2,0,0,1
37464,MYERS,2,0,0,1
42606,MYERSON,2,0,0,1
34932,MYHAND,2,0,0,1
32735,MYHREN,2,0,0,1
46514,MYLA,2,0,0,1
25416,MYLAR,2,0,0,1
4106,MYLER,2,0,0,1
24440,MYOJIN,2,0,0,1
32877,MYOSCINT,2,0,0,1
30010,MYRA,2,0,0,1
20643,MYREN,2,0,0,1
48616,MYRLIE,2,0,0,1
30741,MYRTA,2,0,0,1
43720,MYRTICE,2,0,0,1
21792,MYRTIS,2,0,0,1
689,MYRTLE,2,0,0,1
1717,MYRTLES,2,0,0,1
1344,MYSTICS,2,0,0,1
12755,MYSZKA,2,0,0,1
10810,NABBING,2,0,0,1
18816,NACCO,2,0,0,1
10623,NACHMAN,2,0,0,1
49356,NACHO,2,0,0,1
41153,NADER,2,0,0,1
8920,NADIA,2,0,0,1
33869,NADING,2,0,0,1
31683,NADJA,2,0,0,1
26740,NAEGELE,2,0,0,1
42587,NAFCO,2,0,0,1
3387,NAGEL,2,0,0,1
43608,NAGELE,2,0,0,1
14904,NAGLE,2,0,0,1
17087,NAGLER,2,0,0,1
11337,NAGY,2,0,0,1
28878,NAHAS,2,0,0,1
38459,NAILOR,2,0,0,1
5390,NAIM,2,0,0,1
35349,NAINA,2,0,0,1
19967,NAIRA,2,0,0,1
8693,NAISH,2,0,0,1
23274,NAISMITH,2,0,0,1
521,NAKED,2,0,0,1
45334,NALBONE,2,0,0,1
10202,NALLY,2,0,0,1
7233,NAMBI,2,0,0,1
22615,NAMBLA,2,0,0,1
28242,NAMELY,2,0,0,1
26617,NAMEPLATE,2,0,0,1
45441,NAMEPLATES,2,0,0,1
41526,NAMER,2,0,0,1
20790,NAMESAKE,2,0,0,1
32142,NAMESAKES,2,0,0,1
30208,NAMING,2,0,0,1
35297,NAMIS,2,0,0,1
25475,NANA,2,0,0,1
26895,NANCY,2,0,0,1
43952,NANDI,2,0,0,1
21345,NANGLE,2,0,0,1
41351,NANJING,2,0,0,1
22709,NANNA,2,0,0,1
7156,NANNEY,2,0,0,1
6276,NANNI,2,0,0,1
33012,NANNIES,2,0,0,1
12309,NAPHTHA,2,0,0,1
7316,NAPKIN,2,0,0,1
4737,NAPOLES,2,0,0,1
34815,NAPPA,2,0,0,1
34352,NAPPI,2,0,0,1
6435,NAPPING,2,0,0,1
25050,NAPPO,2,0,0,1
15399,NAPSTER,2,0,0,1
25956,NAQUIN,2,0,0,1
36534,NAQVI,2,0,0,1
41917,NARA,2,0,0,1
7498,NARCISSE,2,0,0,1
42027,NARCO,2,0,0,1
20198,NARDI,2,0,0,1
30430,NARJES,2,0,0,1
35865,NARLY,2,0,0,1
41039,NARRATE,2,0,0,1
22620,NARRON,2,0,0,1
26912,NARROW,2,0,0,1
24609,NARROWED,2,0,0,1
14789,NARROWS,2,0,0,1
49737,NASA,2,0,0,1
37020,NASAL,2,0,0,1
15608,NASCA,2,0,0,1
23323,NASCAR,2,0,0,1
12105,NASCO,2,0,0,1
24835,NASER,2,0,0,1
14386,NASHBURG,2,0,0,1
13398,NASHVILLE,2,0,0,1
24931,NASLUND,2,0,0,1
34332,NASO,2,0,0,1
36879,NASON,2,0,0,1
13090,NASONS,2,0,0,1
41372,NASSAR,2,0,0,1
47238,NASSER,2,0,0,1
43469,NASSIF,2,0,0,1
27760,NASTY,2,0,0,1
24191,NATHAN,2,0,0,1
47838,NATICK,2,0,0,1
35459,NATION,2,0,0,1
48435,NATIONS,2,0,0,1
35042,NATIVE,2,0,0,1
2491,NATO,2,0,0,1
29207,NATTIE,2,0,0,1
46958,NATTY,2,0,0,1
38180,NATZKE,2,0,0,1
6813,NAUGHTON,2,0,0,1
25426,NAUGHTY,2,0,0,1
